space-grotesk	Space Grotesk	latin-ext	700	normal	space-grotesk-700-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
space-grotesk	Space Grotesk	latin	700	normal	space-grotesk-700-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
ibm-plex-sans	IBM Plex Sans	latin-ext	400	normal	ibm-plex-sans-400-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
ibm-plex-sans	IBM Plex Sans	latin	400	normal	ibm-plex-sans-400-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
ibm-plex-sans	IBM Plex Sans	cyrillic-ext	400	normal	ibm-plex-sans-400-cyrillic-ext.woff2	U+0460-052F, U+1C80-1C8A, U+20B4, U+2DE0-2DFF, U+A640-A69F, U+FE2E-FE2F
ibm-plex-sans	IBM Plex Sans	cyrillic	400	normal	ibm-plex-sans-400-cyrillic.woff2	U+0301, U+0400-045F, U+0490-0491, U+04B0-04B1, U+2116
ibm-plex-sans	IBM Plex Sans	latin-ext	500	normal	ibm-plex-sans-500-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
ibm-plex-sans	IBM Plex Sans	latin	500	normal	ibm-plex-sans-500-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
ibm-plex-sans	IBM Plex Sans	cyrillic-ext	500	normal	ibm-plex-sans-500-cyrillic-ext.woff2	U+0460-052F, U+1C80-1C8A, U+20B4, U+2DE0-2DFF, U+A640-A69F, U+FE2E-FE2F
ibm-plex-sans	IBM Plex Sans	cyrillic	500	normal	ibm-plex-sans-500-cyrillic.woff2	U+0301, U+0400-045F, U+0490-0491, U+04B0-04B1, U+2116
ibm-plex-sans	IBM Plex Sans	latin-ext	600	normal	ibm-plex-sans-600-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
ibm-plex-sans	IBM Plex Sans	latin	600	normal	ibm-plex-sans-600-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
ibm-plex-sans	IBM Plex Sans	cyrillic-ext	600	normal	ibm-plex-sans-600-cyrillic-ext.woff2	U+0460-052F, U+1C80-1C8A, U+20B4, U+2DE0-2DFF, U+A640-A69F, U+FE2E-FE2F
ibm-plex-sans	IBM Plex Sans	cyrillic	600	normal	ibm-plex-sans-600-cyrillic.woff2	U+0301, U+0400-045F, U+0490-0491, U+04B0-04B1, U+2116
jetbrains-mono	JetBrains Mono	latin-ext	400	normal	jetbrains-mono-400-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
jetbrains-mono	JetBrains Mono	latin	400	normal	jetbrains-mono-400-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
jetbrains-mono	JetBrains Mono	cyrillic-ext	400	normal	jetbrains-mono-400-cyrillic-ext.woff2	U+0460-052F, U+1C80-1C8A, U+20B4, U+2DE0-2DFF, U+A640-A69F, U+FE2E-FE2F
jetbrains-mono	JetBrains Mono	cyrillic	400	normal	jetbrains-mono-400-cyrillic.woff2	U+0301, U+0400-045F, U+0490-0491, U+04B0-04B1, U+2116
jetbrains-mono	JetBrains Mono	latin-ext	500	normal	jetbrains-mono-500-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
jetbrains-mono	JetBrains Mono	latin	500	normal	jetbrains-mono-500-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
jetbrains-mono	JetBrains Mono	cyrillic-ext	500	normal	jetbrains-mono-500-cyrillic-ext.woff2	U+0460-052F, U+1C80-1C8A, U+20B4, U+2DE0-2DFF, U+A640-A69F, U+FE2E-FE2F
jetbrains-mono	JetBrains Mono	cyrillic	500	normal	jetbrains-mono-500-cyrillic.woff2	U+0301, U+0400-045F, U+0490-0491, U+04B0-04B1, U+2116
jetbrains-mono	JetBrains Mono	latin-ext	700	normal	jetbrains-mono-700-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
jetbrains-mono	JetBrains Mono	latin	700	normal	jetbrains-mono-700-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
jetbrains-mono	JetBrains Mono	cyrillic-ext	700	normal	jetbrains-mono-700-cyrillic-ext.woff2	U+0460-052F, U+1C80-1C8A, U+20B4, U+2DE0-2DFF, U+A640-A69F, U+FE2E-FE2F
jetbrains-mono	JetBrains Mono	cyrillic	700	normal	jetbrains-mono-700-cyrillic.woff2	U+0301, U+0400-045F, U+0490-0491, U+04B0-04B1, U+2116
fraunces	Fraunces	latin-ext	400	normal	fraunces-400-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
fraunces	Fraunces	latin	400	normal	fraunces-400-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
fraunces	Fraunces	latin-ext	600	normal	fraunces-600-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
fraunces	Fraunces	latin	600	normal	fraunces-600-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
fraunces	Fraunces	latin-ext	700	normal	fraunces-700-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
fraunces	Fraunces	latin	700	normal	fraunces-700-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
playfair-display	Playfair Display	latin-ext	400	normal	playfair-display-400-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
playfair-display	Playfair Display	latin	400	normal	playfair-display-400-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
playfair-display	Playfair Display	cyrillic	400	normal	playfair-display-400-cyrillic.woff2	U+0301, U+0400-045F, U+0490-0491, U+04B0-04B1, U+2116
playfair-display	Playfair Display	latin-ext	500	normal	playfair-display-500-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
playfair-display	Playfair Display	latin	500	normal	playfair-display-500-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
playfair-display	Playfair Display	cyrillic	500	normal	playfair-display-500-cyrillic.woff2	U+0301, U+0400-045F, U+0490-0491, U+04B0-04B1, U+2116
playfair-display	Playfair Display	latin-ext	700	normal	playfair-display-700-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
playfair-display	Playfair Display	latin	700	normal	playfair-display-700-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
playfair-display	Playfair Display	cyrillic	700	normal	playfair-display-700-cyrillic.woff2	U+0301, U+0400-045F, U+0490-0491, U+04B0-04B1, U+2116
instrument-serif	Instrument Serif	latin-ext	400	normal	instrument-serif-400-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
instrument-serif	Instrument Serif	latin	400	normal	instrument-serif-400-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
newsreader	Newsreader	latin-ext	400	normal	newsreader-400-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
newsreader	Newsreader	latin	400	normal	newsreader-400-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
newsreader	Newsreader	latin-ext	500	normal	newsreader-500-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
newsreader	Newsreader	latin	500	normal	newsreader-500-latin.woff2	U+0000-00FF, U+0131, U+0152-0153, U+02BB-02BC, U+02C6, U+02DA, U+02DC, U+0304, U+0308, U+0329, U+2000-206F, U+20AC, U+2122, U+2191, U+2193, U+2212, U+2215, U+FEFF, U+FFFD
newsreader	Newsreader	latin-ext	600	normal	newsreader-600-latin-ext.woff2	U+0100-02BA, U+02BD-02C5, U+02C7-02CC, U+02CE-02D7, U+02DD-02FF, U+0304, U+0308, U+0329, U+1D00-1DBF, U+1E00-1E9F, U+1EF2-1EFF, U+2020, U+20A0-20AB, U+20AD-20C0, U+2113, U+2C60-2C7F, U+A720-A7FF
